   ,chang_per           ,change               ,high  ,last             ,low   ,name         ,time              ,volume
227,0.14380499405469677 ,1.3227229488703922   ,914.69,909.1927824019025,906.64,VN 30 (VNI30),1553233558.0340512,26344.0
228,0.1439289940828402  ,1.3239408284023668   ,914.69,909.1940000000001,906.64,VN 30 (VNI30),1553233604.076211 ,26344.0
229,0.14402122641509432 ,1.3248466981132077   ,914.69,909.1949056603773,906.64,VN 30 (VNI30),1553233660.6201081,26344.0
230,0.14411280846063454 ,1.3257461809635722   ,914.69,909.1958049353703,906.64,VN 30 (VNI30),1553233708.0246882,26344.0
231,0.14423391812865496 ,1.3269356725146197   ,914.69,909.1969941520468,906.64,VN 30 (VNI30),1553233755.9320729,26344.0
232,0.1443240093240093  ,1.3278205128205127   ,914.69,909.1978787878788,906.64,VN 30 (VNI30),1553233812.7183008,26344.0
233,0.14441347270615565 ,1.3286991869918698   ,914.69,909.1987572590011,906.64,VN 30 (VNI30),1553233859.030071 ,26344.0
234,0.14453179190751442 ,1.3298612716763005   ,914.69,909.1999190751447,906.64,VN 30 (VNI30),1553233904.525759 ,26344.0
235,0.14461981566820276 ,1.3307258064516132   ,914.69,909.2007834101382,906.64,VN 30 (VNI30),1553233960.682385 ,26344.0
236,0.144707233065442   ,1.3315843857634901   ,914.69,909.201641791045 ,906.64,VN 30 (VNI30),1553234008.028388 ,26344.0
237,0.14482285714285714 ,1.3327200000000001   ,914.69,909.2027771428574,906.64,VN 30 (VNI30),1553234053.6048498,26344.0
238,0.14490888382687925 ,1.3335649202733484   ,914.69,909.2036218678816,906.64,VN 30 (VNI30),1553234110.722708 ,26344.0
239,0.144994324631101   ,1.3344040862656072   ,914.69,909.2044608399548,906.64,VN 30 (VNI30),1553234159.02626  ,26344.0
240,0.14510734463276834 ,1.3355141242937854   ,914.69,909.2055706214691,906.64,VN 30 (VNI30),1553234205.2391832,26344.0
241,0.14519144144144142 ,1.33634009009009     ,914.69,909.2063963963964,906.64,VN 30 (VNI30),1553234261.123879 ,26344.0
242,0.1452749719416386  ,1.3371604938271604   ,914.69,909.2072166105501,906.64,VN 30 (VNI30),1553234309.027801 ,26344.0
243,0.1453854748603352  ,1.3382458100558658   ,914.69,909.2083016759777,906.64,VN 30 (VNI30),1553234355.86187  ,26344.0
244,0.14544035674470454 ,1.3387848383500556   ,914.69,909.2088405797102,906.64,VN 30 (VNI30),1553234398.599444 ,26344.0
245,0.1455493895671476  ,1.3398557158712543   ,914.69,909.209911209767 ,906.64,VN 30 (VNI30),1553234464.4292321,26344.0
246,0.14575690607734804 ,1.3417237569060771   ,914.69,909.211779005525 ,906.64,VN 30 (VNI30),1553234506.435777 ,26650.0
247,0.14587651598676954 ,1.3428224917309812   ,914.69,909.2128776185227,906.64,VN 30 (VNI30),1553234548.607023 ,26655.0
248,0.14618002195389682 ,1.3455543358946211   ,914.69,909.2156092206368,906.64,VN 30 (VNI30),1553234609.031153 ,26673.0
249,0.1465792349726776  ,1.3491147540983608   ,914.69,909.2191693989072,906.64,VN 30 (VNI30),1553234656.284928 ,26736.0
250,0.14684841875681567 ,1.3514285714285712   ,914.69,909.2214830970557,906.64,VN 30 (VNI30),1553234697.971304 ,26758.0
251,0.14727470141150922 ,1.3552660152008684   ,914.69,909.2253203040174,906.64,VN 30 (VNI30),1553234759.026691 ,26868.0
252,0.14767567567567563 ,1.358918918918919    ,914.69,909.228972972973 ,906.64,VN 30 (VNI30),1553234804.80725  ,26980.0
253,0.14798491379310344 ,1.361584051724138    ,914.69,909.2316379310345,906.64,VN 30 (VNI30),1553234861.528388 ,27017.0
254,0.1483673469387755  ,1.3649624060150374   ,914.69,909.2350161117079,906.64,VN 30 (VNI30),1553234909.0291681,27104.0
255,0.14885561497326205 ,1.3693689839572192   ,914.69,909.239422459893 ,906.64,VN 30 (VNI30),1553234955.5503519,27194.0
256,0.14928571428571424 ,1.3730916844349679   ,914.69,909.243144989339 ,906.64,VN 30 (VNI30),1553235012.532258 ,27257.0
257,0.14969181721572794 ,1.3768119022316683   ,914.69,909.2468650371945,906.64,VN 30 (VNI30),1553235060.075388 ,27281.0
258,0.15017989417989414 ,1.381142857142857    ,914.69,909.2511957671959,906.64,VN 30 (VNI30),1553235104.9638982,27376.0
259,0.15050632911392403 ,1.3841139240506328   ,914.69,909.2541666666668,906.64,VN 30 (VNI30),1553235161.4075332,27394.0
260,0.15086225026288114 ,1.3872975814931647   ,914.69,909.2573501577288,906.64,VN 30 (VNI30),1553235210.029956 ,27469.0
261,0.15136125654450258 ,1.3916858638743455   ,914.69,909.2617382198955,906.64,VN 30 (VNI30),1553235254.756247 ,27534.0
262,0.1516910229645094  ,1.3945511482254698   ,914.69,909.2646033402925,906.64,VN 30 (VNI30),1553235311.392608 ,27611.0
263,0.15208116545265346 ,1.398095733610822    ,914.69,909.2681477627473,906.64,VN 30 (VNI30),1553235360.0269592,27681.0
264,0.15265284974093263 ,1.4030984455958546   ,914.69,909.2731502590674,906.64,VN 30 (VNI30),1553235407.696856 ,27819.0
265,0.1530785123966942  ,1.4070247933884297   ,914.69,909.2770764462812,906.64,VN 30 (VNI30),1553235461.7395608,27840.0
266,0.15353244078269823 ,1.4111740473738414   ,914.69,909.2812255406799,906.64,VN 30 (VNI30),1553235510.0227041,28021.0
267,0.15412307692307692 ,1.416379487179487    ,914.69,909.286430769231 ,906.64,VN 30 (VNI30),1553235555.804194 ,28139.0
268,0.15450920245398772 ,1.4199182004089979   ,914.69,909.2899693251535,906.64,VN 30 (VNI30),1553235611.173342 ,28170.0
269,0.15494393476044852 ,1.4238430173292558   ,914.69,909.2938939857289,906.64,VN 30 (VNI30),1553235660.036265 ,28602.0
270,0.15544162436548223 ,1.4282842639593905   ,914.69,909.2983350253808,906.64,VN 30 (VNI30),1553235706.9085948,28777.0
271,0.15581983805668015 ,1.4315789473684206   ,914.69,909.301629554656 ,906.64,VN 30 (VNI30),1553235762.464131 ,28825.0
272,0.15615539858728558 ,1.434611503531786    ,914.69,909.3046619576187,906.64,VN 30 (VNI30),1553235811.0293179,28918.0
273,0.15658291457286433 ,1.438502512562814    ,914.69,909.3085527638192,906.64,VN 30 (VNI30),1553235855.962631 ,29194.0
274,0.1569238476953908  ,1.441573146292585    ,914.69,909.3116232464931,906.64,VN 30 (VNI30),1553235911.9928498,29217.0
275,0.15720279720279723 ,1.4440959040959038   ,914.69,909.314145854146 ,906.64,VN 30 (VNI30),1553235960.0396988,29383.0
276,0.1575721393034826  ,1.4474228855721392   ,914.69,909.317472636816 ,906.64,VN 30 (VNI30),1553236006.090173 ,29499.0
277,0.1577876984126984  ,1.4492757936507936   ,914.69,909.3193253968255,906.64,VN 30 (VNI30),1553236062.206434 ,29544.0
278,0.15801186943620174 ,1.451236399604352    ,914.69,909.3212858555886,906.64,VN 30 (VNI30),1553236110.026824 ,29712.0
279,0.15823645320197044 ,1.4532610837438422   ,914.69,909.3233103448277,906.64,VN 30 (VNI30),1553236155.1831198,29866.0
280,0.15841846758349704 ,1.4549312377210215   ,914.69,909.3249803536346,906.64,VN 30 (VNI30),1553236212.693438 ,29895.0
281,0.15857002938295786 ,1.456297747306562    ,914.69,909.3263467189032,906.64,VN 30 (VNI30),1553236261.0752409,30138.0
282,0.1586731707317073  ,1.4571512195121947   ,914.69,909.3272000000001,906.64,VN 30 (VNI30),1553236305.470442 ,30247.0
283,0.15894941634241244 ,1.4596498054474705   ,914.69,909.3296984435799,906.64,VN 30 (VNI30),1553236364.03772  ,30367.0
284,0.15909796314257998 ,1.460999030067895    ,914.69,909.3310475266733,906.64,VN 30 (VNI30),1553236411.040404 ,30678.0
285,0.15923671497584538 ,1.4623285024154586   ,914.69,909.3323768115945,906.64,VN 30 (VNI30),1553236457.4540648,30839.0
286,0.15930635838150287 ,1.4629190751445085   ,914.69,909.3329672447014,906.64,VN 30 (VNI30),1553236513.729588 ,30902.0
287,0.15937560038424592 ,1.4635734870317003   ,914.69,909.3336215177715,906.64,VN 30 (VNI30),1553236560.031371 ,31029.0
288,0.15955023923444975 ,1.4651291866028708   ,914.69,909.3351770334929,906.64,VN 30 (VNI30),1553236608.3510358,31230.0
289,0.15980916030534353 ,1.4674045801526716   ,914.69,909.3374522900765,906.64,VN 30 (VNI30),1553236664.089615 ,31235.0
290,0.16007611798287347 ,1.4698001902949571   ,914.69,909.3398477640342,906.64,VN 30 (VNI30),1553236710.035103 ,31337.0
291,0.1604739336492891  ,1.4733080568720378   ,914.69,909.3433554502369,906.64,VN 30 (VNI30),1553236756.195412 ,31421.0
292,0.16099999999999998 ,1.4779811320754719   ,914.69,909.3480283018868,906.64,VN 30 (VNI30),1553236803.2767339,31468.0
293,0.16151173708920186 ,1.4825633802816902   ,914.69,909.3526103286385,906.64,VN 30 (VNI30),1553236849.8815491,31672.0
294,0.1618709073900842  ,1.48578110383536     ,914.69,909.35582787652  ,906.64,VN 30 (VNI30),1553236891.661712 ,31811.0
295,0.1623370577281192  ,1.4899906890130354   ,914.69,909.3600372439479,906.64,VN 30 (VNI30),1553236938.571517 ,32046.0
296,0.16294717330861908 ,1.4953660797034292   ,914.69,909.3654124189064,906.64,VN 30 (VNI30),1553236983.170357 ,32186.0
297,0.16366236162361622 ,1.5017158671586717   ,914.69,909.3717619926199,906.64,VN 30 (VNI30),1553237027.929774 ,32308.0
298,0.1644811753902663  ,1.509063360881543    ,914.69,909.3791092745637,906.64,VN 30 (VNI30),1553237076.1121721,32402.0
299,0.16542961608775136 ,1.51764168190128     ,914.69,909.3876051188299,906.64,VN 30 (VNI30),1553237126.422595 ,32540.0
300,0.16633879781420763 ,1.5258196721311474   ,914.69,909.3957832422586,906.64,VN 30 (VNI30),1553237169.146432 ,32654.0
301,0.16727767695099816 ,1.5342286751361163   ,914.69,909.4041923774954,906.64,VN 30 (VNI30),1553237210.951277 ,32793.0
302,0.16856368563685634 ,1.5458897922312556   ,914.69,909.4158536585364,906.64,VN 30 (VNI30),1553237258.802463 ,33036.0
303,0.16981115107913666 ,1.5571942446043165   ,914.69,909.4271582733812,906.64,VN 30 (VNI30),1553237307.56778  ,33152.0
304,0.17110116383169202 ,1.568845120859445    ,914.69,909.4388093106535,906.64,VN 30 (VNI30),1553237356.8188999,33253.0
305,0.17250445632798575 ,1.5813992869875224   ,914.69,909.4513636363636,906.64,VN 30 (VNI30),1553237403.012256 ,33291.0
306,0.17387755102040814 ,1.593824312333629    ,914.69,909.4637888198757,906.64,VN 30 (VNI30),1553237449.267379 ,33395.0
307,0.1752208480565371  ,1.6060600706713783   ,914.69,909.4760247349822,906.64,VN 30 (VNI30),1553237495.200338 ,33524.0
